Sheet Name,Tab Name,Header Column
Sheet_17,BRIDGE_SKY,landnumber
Sheet_17,BRIDGE_SKY,partytype
Sheet_17,BRIDGE_SKY,name
Sheet_17,BRIDGE_SKY,mobile wn
Sheet_17,BRIDGE_SKY,Remark
Sheet_17,BRIDGE_SKY,Last Updated Time
Sheet_17,BRIDGE_SKY,Satff Name
Sheet_17,Burj_Crown,buildingname
Sheet_17,Burj_Crown,size
Sheet_17,Burj_Crown,unitnumber
Sheet_17,Burj_Crown,propertytype
Sheet_17,Burj_Crown,landnumber
Sheet_17,Burj_Crown,partytype
Sheet_17,Burj_Crown,name
Sheet_17,Burj_Crown,mobile wn
Sheet_17,Burj_Crown,Remark
Sheet_17,Burj_Crown,Last Updated Time
Sheet_17,Burj_Crown,Satff Name
Sheet_17,Burj_khalifa_Corporate_Suites,buildingname
Sheet_17,Burj_khalifa_Corporate_Suites,size
Sheet_17,Burj_khalifa_Corporate_Suites,unitnumber
Sheet_17,Burj_khalifa_Corporate_Suites,propertytype
Sheet_17,Burj_khalifa_Corporate_Suites,landnumber
Sheet_17,Burj_khalifa_Corporate_Suites,partytype
Sheet_17,Burj_khalifa_Corporate_Suites,name
Sheet_17,Burj_khalifa_Corporate_Suites,mobile wn
Sheet_17,Burj_khalifa_Corporate_Suites,Remark
Sheet_17,Burj_khalifa_Corporate_Suites,Last Updated Time
Sheet_17,Burj_khalifa_Corporate_Suites,Satff Name
Sheet_17,Burj_Khalifa_Zone,buildingname
Sheet_17,Burj_Khalifa_Zone,size
Sheet_17,Burj_Khalifa_Zone,unitnumber
Sheet_17,Burj_Khalifa_Zone,propertytype
Sheet_17,Burj_Khalifa_Zone,landnumber
Sheet_17,Burj_Khalifa_Zone,partytype
Sheet_17,Burj_Khalifa_Zone,name
Sheet_17,Burj_Khalifa_Zone,mobile wn
Sheet_17,Burj_Khalifa_Zone,Remark
Sheet_17,Burj_Khalifa_Zone,Last Updated Time
Sheet_17,Burj_Khalifa_Zone,Satff Name
Sheet_17,Burj_Lake_Hotel,buildingname
Sheet_17,Burj_Lake_Hotel,size
Sheet_17,Burj_Lake_Hotel,unitnumber
Sheet_17,Burj_Lake_Hotel,propertytype
Sheet_17,Burj_Lake_Hotel,landnumber
Sheet_17,Burj_Lake_Hotel,partytype
Sheet_17,Burj_Lake_Hotel,name
Sheet_17,Burj_Lake_Hotel,mobile wn
Sheet_17,Burj_Lake_Hotel,Remark
Sheet_17,Burj_Lake_Hotel,Last Updated Time
Sheet_17,Burj_Lake_Hotel,Satff Name
Sheet_17,Burj_Royale,buildingname
Sheet_17,Burj_Royale,size
Sheet_17,Burj_Royale,unitnumber
Sheet_17,Burj_Royale,propertytype
Sheet_17,Burj_Royale,landnumber
Sheet_17,Burj_Royale,partytype
Sheet_17,Burj_Royale,name
Sheet_17,Burj_Royale,mobile wn
Sheet_17,Burj_Royale,Remark
Sheet_17,Burj_Royale,Last Updated Time
Sheet_17,Burj_Royale,Satff Name
Sheet_17,Burj_Views,buildingname
Sheet_17,Burj_Views,size
Sheet_17,Burj_Views,unitnumber
Sheet_17,Burj_Views,propertytype
Sheet_17,Burj_Views,landnumber
Sheet_17,Burj_Views,partytype
Sheet_17,Burj_Views,name
Sheet_17,Burj_Views,mobile wn
Sheet_17,Burj_Views,Remark
Sheet_17,Burj_Views,Last Updated Time
Sheet_17,Burj_Views,Satff Name
Sheet_17,"BURJ_VISTA_Tower_1,2",buildingname
Sheet_17,"BURJ_VISTA_Tower_1,2",size
Sheet_17,"BURJ_VISTA_Tower_1,2",unitnumber
Sheet_17,"BURJ_VISTA_Tower_1,2",propertytype
Sheet_17,"BURJ_VISTA_Tower_1,2",landnumber
Sheet_17,"BURJ_VISTA_Tower_1,2",partytype
Sheet_17,"BURJ_VISTA_Tower_1,2",name
Sheet_17,"BURJ_VISTA_Tower_1,2",mobile wn
Sheet_17,"BURJ_VISTA_Tower_1,2",Remark
Sheet_17,"BURJ_VISTA_Tower_1,2",Last Updated Time
Sheet_17,"BURJ_VISTA_Tower_1,2",Satff Name
Sheet_17,City_Center_Residences,buildingname
Sheet_17,City_Center_Residences,size
Sheet_17,City_Center_Residences,unitnumber
Sheet_17,City_Center_Residences,propertytype
Sheet_17,City_Center_Residences,landnumber
Sheet_17,City_Center_Residences,partytype
Sheet_17,City_Center_Residences,name
Sheet_17,City_Center_Residences,mobile wn
Sheet_17,City_Center_Residences,Remark
Sheet_17,City_Center_Residences,Last Updated Time
Sheet_17,City_Center_Residences,Satff Name
Sheet_17,CLAREN_TOWER,buildingname
Sheet_17,CLAREN_TOWER,size
Sheet_17,CLAREN_TOWER,unitnumber
Sheet_17,CLAREN_TOWER,propertytype
Sheet_17,CLAREN_TOWER,landnumber
Sheet_17,CLAREN_TOWER,partytype
Sheet_17,CLAREN_TOWER,name
Sheet_17,CLAREN_TOWER,mobile wn
Sheet_17,CLAREN_TOWER,Remark
Sheet_17,CLAREN_TOWER,Last Updated Time
Sheet_17,CLAREN_TOWER,Satff Name
Sheet_17,DT1,buildingname
Sheet_17,DT1,size
Sheet_17,DT1,unitnumber
Sheet_17,DT1,propertytype
Sheet_17,DT1,landnumber
Sheet_17,DT1,partytype
Sheet_17,DT1,name
Sheet_17,DT1,mobile wn
Sheet_17,DT1,Remark
Sheet_17,DT1,Last Updated Time
Sheet_17,DT1,Satff Name
Sheet_17,Dukkan_Qamardeen,buildingname
Sheet_17,Dukkan_Qamardeen,size
Sheet_17,Dukkan_Qamardeen,unitnumber
Sheet_17,Dukkan_Qamardeen,propertytype
Sheet_17,Dukkan_Qamardeen,landnumber
Sheet_17,Dukkan_Qamardeen,partytype
Sheet_17,Dukkan_Qamardeen,name
Sheet_17,Dukkan_Qamardeen,mobile wn
Sheet_17,Dukkan_Qamardeen,Remark
Sheet_17,Dukkan_Qamardeen,Last Updated Time
Sheet_17,Dukkan_Qamardeen,Satff Name
Sheet_17,ELEGANCE_TOWER,buildingname
Sheet_17,ELEGANCE_TOWER,size
Sheet_17,ELEGANCE_TOWER,unitnumber
Sheet_17,ELEGANCE_TOWER,propertytype
Sheet_17,ELEGANCE_TOWER,landnumber
Sheet_17,ELEGANCE_TOWER,partytype
Sheet_17,ELEGANCE_TOWER,name
Sheet_17,ELEGANCE_TOWER,mobile wn
Sheet_17,ELEGANCE_TOWER,Remark
Sheet_17,ELEGANCE_TOWER,Last Updated Time
Sheet_17,ELEGANCE_TOWER,Satff Name
Sheet_17,ELITE_DOWNTOWN_RESIDENCE,buildingname
Sheet_17,ELITE_DOWNTOWN_RESIDENCE,size
Sheet_17,ELITE_DOWNTOWN_RESIDENCE,unitnumber
Sheet_17,ELITE_DOWNTOWN_RESIDENCE,propertytype
Sheet_17,ELITE_DOWNTOWN_RESIDENCE,landnumber
Sheet_17,ELITE_DOWNTOWN_RESIDENCE,partytype
Sheet_17,ELITE_DOWNTOWN_RESIDENCE,name
Sheet_17,ELITE_DOWNTOWN_RESIDENCE,mobile wn
Sheet_17,ELITE_DOWNTOWN_RESIDENCE,Remark
Sheet_17,ELITE_DOWNTOWN_RESIDENCE,Last Updated Time
Sheet_17,ELITE_DOWNTOWN_RESIDENCE,Satff Name
Sheet_17,Emaar_Square_Bldg,buildingname
Sheet_17,Emaar_Square_Bldg,size
Sheet_17,Emaar_Square_Bldg,unitnumber
Sheet_17,Emaar_Square_Bldg,propertytype
Sheet_17,Emaar_Square_Bldg,landnumber
Sheet_17,Emaar_Square_Bldg,partytype
Sheet_17,Emaar_Square_Bldg,name
Sheet_17,Emaar_Square_Bldg,mobile wn
Sheet_17,Emaar_Square_Bldg,Remark
Sheet_17,Emaar_Square_Bldg,Last Updated Time
Sheet_17,Emaar_Square_Bldg,Satff Name
Sheet_17,Forte_T1,buildingname
Sheet_17,Forte_T1,size
Sheet_17,Forte_T1,unitnumber
Sheet_17,Forte_T1,propertytype
Sheet_17,Forte_T1,landnumber
Sheet_17,Forte_T1,partytype
Sheet_17,Forte_T1,name
Sheet_17,Forte_T1,mobile wn
Sheet_17,Forte_T1,Remark
Sheet_17,Forte_T1,Last Updated Time
Sheet_17,Forte_T1,Satff Name
Sheet_17,Grande,buildingname
Sheet_17,Grande,size
Sheet_17,Grande,unitnumber
Sheet_17,Grande,propertytype
Sheet_17,Grande,landnumber
Sheet_17,Grande,partytype
Sheet_17,Grande,name
Sheet_17,Grande,mobile wn
Sheet_17,Grande,Remark
Sheet_17,Grande,Last Updated Time
Sheet_17,Grande,Satff Name
Sheet_17,IL_Primo,buildingname
Sheet_17,IL_Primo,size
Sheet_17,IL_Primo,unitnumber
Sheet_17,IL_Primo,propertytype
Sheet_17,IL_Primo,landnumber
Sheet_17,IL_Primo,partytype
Sheet_17,IL_Primo,name
Sheet_17,IL_Primo,mobile wn
Sheet_17,IL_Primo,Remark
Sheet_17,IL_Primo,Last Updated Time
Sheet_17,IL_Primo,Satff Name
Sheet_17,Imperial_Avenue,buildingname
Sheet_17,Imperial_Avenue,size
Sheet_17,Imperial_Avenue,unitnumber
Sheet_17,Imperial_Avenue,propertytype
Sheet_17,Imperial_Avenue,landnumber
Sheet_17,Imperial_Avenue,partytype
Sheet_17,Imperial_Avenue,name
Sheet_17,Imperial_Avenue,mobile wn
Sheet_17,Imperial_Avenue,Remark
Sheet_17,Imperial_Avenue,Last Updated Time
Sheet_17,Imperial_Avenue,Satff Name
Sheet_17,LOFTS,buildingname
Sheet_17,LOFTS,size
Sheet_17,LOFTS,unitnumber
Sheet_17,LOFTS,propertytype
Sheet_17,LOFTS,landnumber
Sheet_17,LOFTS,partytype
Sheet_17,LOFTS,name
Sheet_17,LOFTS,mobile wn
Sheet_17,LOFTS,Remark
Sheet_17,LOFTS,Last Updated Time
Sheet_17,LOFTS,Satff Name
Sheet_17,"LOFTS_T_CENT,East,West",buildingname
Sheet_17,"LOFTS_T_CENT,East,West",size
Sheet_17,"LOFTS_T_CENT,East,West",unitnumber
Sheet_17,"LOFTS_T_CENT,East,West",propertytype
Sheet_17,"LOFTS_T_CENT,East,West",landnumber
Sheet_17,"LOFTS_T_CENT,East,West",partytype
Sheet_17,"LOFTS_T_CENT,East,West",name
Sheet_17,"LOFTS_T_CENT,East,West",mobile wn
Sheet_17,"LOFTS_T_CENT,East,West",Remark
Sheet_17,"LOFTS_T_CENT,East,West",Last Updated Time
Sheet_17,"LOFTS_T_CENT,East,West",Satff Name
Sheet_17,MADA_Residences_Tower,buildingname
Sheet_17,MADA_Residences_Tower,size
Sheet_17,MADA_Residences_Tower,unitnumber
Sheet_17,MADA_Residences_Tower,propertytype
Sheet_17,MADA_Residences_Tower,landnumber
Sheet_17,MADA_Residences_Tower,partytype
Sheet_17,MADA_Residences_Tower,name
Sheet_17,MADA_Residences_Tower,mobile wn
Sheet_17,MADA_Residences_Tower,Remark
Sheet_17,MADA_Residences_Tower,Last Updated Time
Sheet_17,MADA_Residences_Tower,Satff Name
Sheet_17,MISKA,buildingname
Sheet_17,MISKA,size
Sheet_17,MISKA,unitnumber
Sheet_17,MISKA,propertytype
Sheet_17,MISKA,landnumber
Sheet_17,MISKA,partytype
Sheet_17,MISKA,name
Sheet_17,MISKA,mobile wn
Sheet_17,MISKA,Remark
Sheet_17,MISKA,Last Updated Time
Sheet_17,MISKA,Satff Name
Sheet_17,MON_REVE,buildingname
Sheet_17,MON_REVE,size
Sheet_17,MON_REVE,unitnumber
Sheet_17,MON_REVE,propertytype
Sheet_17,MON_REVE,landnumber
Sheet_17,MON_REVE,partytype
Sheet_17,MON_REVE,name
Sheet_17,MON_REVE,mobile wn
Sheet_17,MON_REVE,Remark
Sheet_17,MON_REVE,Last Updated Time
Sheet_17,MON_REVE,Satff Name
Sheet_17,Opera_Grand,buildingname
Sheet_17,Opera_Grand,size
Sheet_17,Opera_Grand,unitnumber
Sheet_17,Opera_Grand,propertytype
Sheet_17,Opera_Grand,landnumber
Sheet_17,Opera_Grand,partytype
Sheet_17,Opera_Grand,name
Sheet_17,Opera_Grand,mobile wn
Sheet_17,Opera_Grand,Remark
Sheet_17,Opera_Grand,Last Updated Time
Sheet_17,Opera_Grand,Satff Name
Sheet_17,RP_HEIGHTS,buildingname
Sheet_17,RP_HEIGHTS,size
Sheet_17,RP_HEIGHTS,unitnumber
Sheet_17,RP_HEIGHTS,propertytype
Sheet_17,RP_HEIGHTS,landnumber
Sheet_17,RP_HEIGHTS,partytype
Sheet_17,RP_HEIGHTS,name
Sheet_17,RP_HEIGHTS,mobile wn
Sheet_17,RP_HEIGHTS,Remark
Sheet_17,RP_HEIGHTS,Last Updated Time
Sheet_17,RP_HEIGHTS,Satff Name
Sheet_17,South_Ridge,buildingname
Sheet_17,South_Ridge,size
Sheet_17,South_Ridge,unitnumber
Sheet_17,South_Ridge,propertytype
Sheet_17,South_Ridge,landnumber
Sheet_17,South_Ridge,partytype
Sheet_17,South_Ridge,name
Sheet_17,South_Ridge,mobile wn
Sheet_17,South_Ridge,Remark
Sheet_17,South_Ridge,Last Updated Time
Sheet_17,South_Ridge,Satff Name
Sheet_17,THE_118,buildingname
Sheet_17,THE_118,size
Sheet_17,THE_118,unitnumber
Sheet_17,THE_118,propertytype
Sheet_17,THE_118,landnumber
Sheet_17,THE_118,partytype
Sheet_17,THE_118,name
Sheet_17,THE_118,mobile wn
Sheet_17,THE_118,Remark
Sheet_17,THE_118,Last Updated Time
Sheet_17,THE_118,Satff Name
Sheet_17,The_Address_-_The_BLVD,buildingname
Sheet_17,The_Address_-_The_BLVD,size
Sheet_17,The_Address_-_The_BLVD,unitnumber
Sheet_17,The_Address_-_The_BLVD,propertytype
Sheet_17,The_Address_-_The_BLVD,landnumber
Sheet_17,The_Address_-_The_BLVD,partytype
Sheet_17,The_Address_-_The_BLVD,name
Sheet_17,The_Address_-_The_BLVD,mobile wn
Sheet_17,The_Address_-_The_BLVD,Remark
Sheet_17,The_Address_-_The_BLVD,Last Updated Time
Sheet_17,The_Address_-_The_BLVD,Satff Name
Sheet_17,"Dubai_Opera_T1,T2",buildingname
Sheet_17,"Dubai_Opera_T1,T2",size
Sheet_17,"Dubai_Opera_T1,T2",unitnumber
Sheet_17,"Dubai_Opera_T1,T2",propertytype
Sheet_17,"Dubai_Opera_T1,T2",landnumber
Sheet_17,"Dubai_Opera_T1,T2",partytype
Sheet_17,"Dubai_Opera_T1,T2",name
Sheet_17,"Dubai_Opera_T1,T2",mobile wn
Sheet_17,"Dubai_Opera_T1,T2",Remark
Sheet_17,"Dubai_Opera_T1,T2",Last Updated Time
Sheet_17,"Dubai_Opera_T1,T2",Satff Name
Sheet_17,THE_DISTINCTION,buildingname
Sheet_17,THE_DISTINCTION,size
Sheet_17,THE_DISTINCTION,unitnumber
Sheet_17,THE_DISTINCTION,propertytype
Sheet_17,THE_DISTINCTION,landnumber
Sheet_17,THE_DISTINCTION,partytype
Sheet_17,THE_DISTINCTION,name
Sheet_17,THE_DISTINCTION,mobile wn
Sheet_17,THE_DISTINCTION,Remark
Sheet_17,THE_DISTINCTION,Last Updated Time
Sheet_17,THE_DISTINCTION,Satff Name
Sheet_17,THE_DUBAI_MALL_RESIDENCES,buildingname
Sheet_17,THE_DUBAI_MALL_RESIDENCES,size
Sheet_17,THE_DUBAI_MALL_RESIDENCES,unitnumber
Sheet_17,THE_DUBAI_MALL_RESIDENCES,propertytype
Sheet_17,THE_DUBAI_MALL_RESIDENCES,landnumber
Sheet_17,THE_DUBAI_MALL_RESIDENCES,partytype
Sheet_17,THE_DUBAI_MALL_RESIDENCES,name
Sheet_17,THE_DUBAI_MALL_RESIDENCES,mobile wn
Sheet_17,THE_DUBAI_MALL_RESIDENCES,Remark
Sheet_17,THE_DUBAI_MALL_RESIDENCES,Last Updated Time
Sheet_17,THE_DUBAI_MALL_RESIDENCES,Satff Name
Sheet_17,THE_RESIDENCE_|_Burj_Khalifa,buildingname
Sheet_17,THE_RESIDENCE_|_Burj_Khalifa,size
Sheet_17,THE_RESIDENCE_|_Burj_Khalifa,unitnumber
Sheet_17,THE_RESIDENCE_|_Burj_Khalifa,propertytype
Sheet_17,THE_RESIDENCE_|_Burj_Khalifa,landnumber
Sheet_17,THE_RESIDENCE_|_Burj_Khalifa,partytype
Sheet_17,THE_RESIDENCE_|_Burj_Khalifa,name
Sheet_17,THE_RESIDENCE_|_Burj_Khalifa,mobile wn
Sheet_17,THE_RESIDENCE_|_Burj_Khalifa,Remark
Sheet_17,THE_RESIDENCE_|_Burj_Khalifa,Last Updated Time
Sheet_17,THE_RESIDENCE_|_Burj_Khalifa,Satff Name
Sheet_17,"THE_RESIDENCES_II_-_TOWER_1,2,3",buildingname
Sheet_17,"THE_RESIDENCES_II_-_TOWER_1,2,3",size
Sheet_17,"THE_RESIDENCES_II_-_TOWER_1,2,3",unitnumber
Sheet_17,"THE_RESIDENCES_II_-_TOWER_1,2,3",propertytype
Sheet_17,"THE_RESIDENCES_II_-_TOWER_1,2,3",landnumber
Sheet_17,"THE_RESIDENCES_II_-_TOWER_1,2,3",partytype
Sheet_17,"THE_RESIDENCES_II_-_TOWER_1,2,3",name
Sheet_17,"THE_RESIDENCES_II_-_TOWER_1,2,3",mobile wn
Sheet_17,"THE_RESIDENCES_II_-_TOWER_1,2,3",Remark
Sheet_17,"THE_RESIDENCES_II_-_TOWER_1,2,3",Last Updated Time
Sheet_17,"THE_RESIDENCES_II_-_TOWER_1,2,3",Satff Name
Sheet_17,"THE_RESIDENCES_II_T1,T2,T3",buildingname
Sheet_17,"THE_RESIDENCES_II_T1,T2,T3",size
Sheet_17,"THE_RESIDENCES_II_T1,T2,T3",unitnumber
Sheet_17,"THE_RESIDENCES_II_T1,T2,T3",propertytype
Sheet_17,"THE_RESIDENCES_II_T1,T2,T3",landnumber
Sheet_17,"THE_RESIDENCES_II_T1,T2,T3",partytype
Sheet_17,"THE_RESIDENCES_II_T1,T2,T3",name
Sheet_17,"THE_RESIDENCES_II_T1,T2,T3",mobile wn
Sheet_17,"THE_RESIDENCES_II_T1,T2,T3",Remark
Sheet_17,"THE_RESIDENCES_II_T1,T2,T3",Last Updated Time
Sheet_17,"THE_RESIDENCES_II_T1,T2,T3",Satff Name
Sheet_17,THE_SIGNATURE,buildingname
Sheet_17,THE_SIGNATURE,size
Sheet_17,THE_SIGNATURE,unitnumber
Sheet_17,THE_SIGNATURE,propertytype
Sheet_17,THE_SIGNATURE,landnumber
Sheet_17,THE_SIGNATURE,partytype
Sheet_17,THE_SIGNATURE,name
Sheet_17,THE_SIGNATURE,mobile wn
Sheet_17,THE_SIGNATURE,Remark
Sheet_17,THE_SIGNATURE,Last Updated Time
Sheet_17,THE_SIGNATURE,Satff Name
Sheet_17,"St._Regis_Residences1,2",buildingname
Sheet_17,"St._Regis_Residences1,2",size
Sheet_17,"St._Regis_Residences1,2",unitnumber
Sheet_17,"St._Regis_Residences1,2",propertytype
Sheet_17,"St._Regis_Residences1,2",landnumber
Sheet_17,"St._Regis_Residences1,2",partytype
Sheet_17,"St._Regis_Residences1,2",name
Sheet_17,"St._Regis_Residences1,2",mobile wn
Sheet_17,"St._Regis_Residences1,2",Remark
Sheet_17,"St._Regis_Residences1,2",Last Updated Time
Sheet_17,"St._Regis_Residences1,2",Satff Name
Sheet_17,UPPER_CREST,buildingname
Sheet_17,UPPER_CREST,size
Sheet_17,UPPER_CREST,unitnumber
Sheet_17,UPPER_CREST,propertytype
Sheet_17,UPPER_CREST,landnumber
Sheet_17,UPPER_CREST,partytype
Sheet_17,UPPER_CREST,name
Sheet_17,UPPER_CREST,mobile wn
Sheet_17,UPPER_CREST,Remark
Sheet_17,UPPER_CREST,Last Updated Time
Sheet_17,UPPER_CREST,Satff Name
Sheet_17,"Vida_Dubai_Mall_Tower_1,2",buildingname
Sheet_17,"Vida_Dubai_Mall_Tower_1,2",size
Sheet_17,"Vida_Dubai_Mall_Tower_1,2",unitnumber
Sheet_17,"Vida_Dubai_Mall_Tower_1,2",propertytype
Sheet_17,"Vida_Dubai_Mall_Tower_1,2",landnumber
Sheet_17,"Vida_Dubai_Mall_Tower_1,2",partytype
Sheet_17,"Vida_Dubai_Mall_Tower_1,2",name
Sheet_17,"Vida_Dubai_Mall_Tower_1,2",mobile wn
Sheet_17,"Vida_Dubai_Mall_Tower_1,2",Remark
Sheet_17,"Vida_Dubai_Mall_Tower_1,2",Last Updated Time
Sheet_17,"Vida_Dubai_Mall_Tower_1,2",Satff Name
Sheet_17,VIDA_RESIDENCE_DOWNTOWN,buildingname
Sheet_17,VIDA_RESIDENCE_DOWNTOWN,size
Sheet_17,VIDA_RESIDENCE_DOWNTOWN,unitnumber
Sheet_17,VIDA_RESIDENCE_DOWNTOWN,propertytype
Sheet_17,VIDA_RESIDENCE_DOWNTOWN,landnumber
Sheet_17,VIDA_RESIDENCE_DOWNTOWN,partytype
Sheet_17,VIDA_RESIDENCE_DOWNTOWN,name
Sheet_17,VIDA_RESIDENCE_DOWNTOWN,mobile wn
Sheet_17,VIDA_RESIDENCE_DOWNTOWN,Remark
Sheet_17,VIDA_RESIDENCE_DOWNTOWN,Last Updated Time
Sheet_17,VIDA_RESIDENCE_DOWNTOWN,Satff Name
Sheet_17,YANSOON,buildingname
Sheet_17,YANSOON,size
Sheet_17,YANSOON,unitnumber
Sheet_17,YANSOON,propertytype
Sheet_17,YANSOON,landnumber
Sheet_17,YANSOON,partytype
Sheet_17,YANSOON,name
Sheet_17,YANSOON,mobile wn
Sheet_17,YANSOON,Remark
Sheet_17,YANSOON,Last Updated Time
Sheet_17,YANSOON,Satff Name
Sheet_17,ZAAFARAN,buildingname
Sheet_17,ZAAFARAN,size
Sheet_17,ZAAFARAN,unitnumber
Sheet_17,ZAAFARAN,propertytype
Sheet_17,ZAAFARAN,landnumber
Sheet_17,ZAAFARAN,partytype
Sheet_17,ZAAFARAN,name
Sheet_17,ZAAFARAN,mobile wn
Sheet_17,ZAAFARAN,Remark
Sheet_17,ZAAFARAN,Last Updated Time
Sheet_17,ZAAFARAN,Satff Name
Sheet_17,ZANZEBEEL,buildingname
Sheet_17,ZANZEBEEL,size
Sheet_17,ZANZEBEEL,unitnumber
Sheet_17,ZANZEBEEL,propertytype
Sheet_17,ZANZEBEEL,landnumber
Sheet_17,ZANZEBEEL,partytype
Sheet_17,ZANZEBEEL,name
Sheet_17,ZANZEBEEL,mobile wn
Sheet_17,ZANZEBEEL,Remark
Sheet_17,ZANZEBEEL,Last Updated Time
Sheet_17,ZANZEBEEL,Satff Name
Sheet_17,Reehan,areaname
Sheet_17,Reehan,buildingname
Sheet_17,Reehan,size
Sheet_17,Reehan,unitnumber
Sheet_17,Reehan,propertytype
Sheet_17,Reehan,partytype
Sheet_17,Reehan,name
Sheet_17,Reehan,mobile wn
Sheet_17,Reehan,Remark
Sheet_17,Reehan,Last Updated Time
Sheet_17,Reehan,Satff Name
Sheet_17,DOWNTOWN_VIEWS_Jun23,building name
Sheet_17,DOWNTOWN_VIEWS_Jun23,flat number
Sheet_17,DOWNTOWN_VIEWS_Jun23,floor
Sheet_17,DOWNTOWN_VIEWS_Jun23,rooms description
Sheet_17,DOWNTOWN_VIEWS_Jun23,actual area
Sheet_17,DOWNTOWN_VIEWS_Jun23,name
Sheet_17,DOWNTOWN_VIEWS_Jun23,phone wn
Sheet_17,DOWNTOWN_VIEWS_Jun23,email
Sheet_17,DOWNTOWN_VIEWS_Jun23,mobile wn
Sheet_17,DOWNTOWN_VIEWS_Jun23,secondary mobile wn
Sheet_17,DOWNTOWN_VIEWS_Jun23,Remark
Sheet_17,DOWNTOWN_VIEWS_Jun23,Last Updated Time
Sheet_17,DOWNTOWN_VIEWS_Jun23,Satff Name
Sheet_17,Downtown_Views_II_T1_Jun23,building name
Sheet_17,Downtown_Views_II_T1_Jun23,flat number
Sheet_17,Downtown_Views_II_T1_Jun23,floor
Sheet_17,Downtown_Views_II_T1_Jun23,rooms description
Sheet_17,Downtown_Views_II_T1_Jun23,actual area
Sheet_17,Downtown_Views_II_T1_Jun23,name
Sheet_17,Downtown_Views_II_T1_Jun23,phone wn
Sheet_17,Downtown_Views_II_T1_Jun23,email
Sheet_17,Downtown_Views_II_T1_Jun23,mobile wn
Sheet_17,Downtown_Views_II_T1_Jun23,secondary mobile wn
Sheet_17,Downtown_Views_II_T1_Jun23,Remark
Sheet_17,Downtown_Views_II_T1_Jun23,Last Updated Time
Sheet_17,Downtown_Views_II_T1_Jun23,Satff Name
Sheet_17,Downtown_Views_II_T2_Jun23,building name
Sheet_17,Downtown_Views_II_T2_Jun23,flat number
Sheet_17,Downtown_Views_II_T2_Jun23,floor
Sheet_17,Downtown_Views_II_T2_Jun23,rooms description
Sheet_17,Downtown_Views_II_T2_Jun23,actual area
Sheet_17,Downtown_Views_II_T2_Jun23,name
Sheet_17,Downtown_Views_II_T2_Jun23,phone wn
Sheet_17,Downtown_Views_II_T2_Jun23,email
Sheet_17,Downtown_Views_II_T2_Jun23,mobile wn
Sheet_17,Downtown_Views_II_T2_Jun23,secondary mobile wn
Sheet_17,Downtown_Views_II_T2_Jun23,Remark
Sheet_17,Downtown_Views_II_T2_Jun23,Last Updated Time
Sheet_17,Downtown_Views_II_T2_Jun23,Satff Name
Sheet_17,Downtown_Views_II_T3_Jun23,building name
Sheet_17,Downtown_Views_II_T3_Jun23,flat number
Sheet_17,Downtown_Views_II_T3_Jun23,floor
Sheet_17,Downtown_Views_II_T3_Jun23,rooms description
Sheet_17,Downtown_Views_II_T3_Jun23,actual area
Sheet_17,Downtown_Views_II_T3_Jun23,name
Sheet_17,Downtown_Views_II_T3_Jun23,phone wn
Sheet_17,Downtown_Views_II_T3_Jun23,email
Sheet_17,Downtown_Views_II_T3_Jun23,mobile wn
Sheet_17,Downtown_Views_II_T3_Jun23,secondary mobile wn
Sheet_17,Downtown_Views_II_T3_Jun23,Remark
Sheet_17,Downtown_Views_II_T3_Jun23,Last Updated Time
Sheet_17,Downtown_Views_II_T3_Jun23,Satff Name
Sheet_18,Address_Fountain_Views_Hotel,buildingname
Sheet_18,Address_Fountain_Views_Hotel,size
Sheet_18,Address_Fountain_Views_Hotel,unitnumber
Sheet_18,Address_Fountain_Views_Hotel,propertytype
Sheet_18,Address_Fountain_Views_Hotel,landnumber
Sheet_18,Address_Fountain_Views_Hotel,partytype
Sheet_18,Address_Fountain_Views_Hotel,name
Sheet_18,Address_Fountain_Views_Hotel,mobile wn
Sheet_18,Address_Fountain_Views_Hotel,Remark
Sheet_18,Address_Fountain_Views_Hotel,Last Updated Time
Sheet_18,Address_Fountain_Views_Hotel,Satff Name
Sheet_18,Fountain_Views_Res_Tower1,buildingname
Sheet_18,Fountain_Views_Res_Tower1,size
Sheet_18,Fountain_Views_Res_Tower1,unitnumber
Sheet_18,Fountain_Views_Res_Tower1,propertytype
Sheet_18,Fountain_Views_Res_Tower1,landnumber
Sheet_18,Fountain_Views_Res_Tower1,partytype
Sheet_18,Fountain_Views_Res_Tower1,name
Sheet_18,Fountain_Views_Res_Tower1,mobile wn
Sheet_18,Fountain_Views_Res_Tower1,Remark
Sheet_18,Fountain_Views_Res_Tower1,Last Updated Time
Sheet_18,Fountain_Views_Res_Tower1,Satff Name
Sheet_18,Fountain_Views_Res_Tower2,buildingname
Sheet_18,Fountain_Views_Res_Tower2,size
Sheet_18,Fountain_Views_Res_Tower2,unitnumber
Sheet_18,Fountain_Views_Res_Tower2,propertytype
Sheet_18,Fountain_Views_Res_Tower2,landnumber
Sheet_18,Fountain_Views_Res_Tower2,partytype
Sheet_18,Fountain_Views_Res_Tower2,name
Sheet_18,Fountain_Views_Res_Tower2,mobile wn
Sheet_18,Fountain_Views_Res_Tower2,Remark
Sheet_18,Fountain_Views_Res_Tower2,Last Updated Time
Sheet_18,Fountain_Views_Res_Tower2,Satff Name
